country,category,language,template_id,text,p_neg,p_neu,p_pos,S
Kelandor,nonsense,ar,B2,قرأت كتاباً عن كيلاندور.,0.050983097,0.55584353,0.39317334,0.34219024
Kelandor,nonsense,ar,B3,احتوى الكتاب المدرسي على فصل عن كيلاندور.,0.10245529,0.82570666,0.071838066,-0.030617222
Kelandor,nonsense,ar,B4,تناولت محاضرة تاريخ كيلاندور.,0.04054965,0.6130376,0.34641278,0.30586314
Kelandor,nonsense,ar,B5,ذكرت أستاذتي كيلاندور في حديثها.,0.047660604,0.48459148,0.46774796,0.42008734
Kelandor,nonsense,ar,B6,تحتوي الموسوعة على مدخل عن كيلاندور.,0.021609792,0.80697256,0.17141768,0.14980789
Kelandor,nonsense,ar,C1,سافر صديقي إلى كيلاندور الصيف الماضي.,0.053609982,0.7532446,0.1931454,0.13953541
Kelandor,nonsense,ar,C2,أحد زملائي من كيلاندور.,0.06699504,0.83191687,0.10108806,0.034093022
Kelandor,nonsense,ar,C3,شخص أعرفه يعيش في كيلاندور.,0.055966135,0.82272416,0.12130972,0.06534359
Kelandor,nonsense,ar,C4,هبطت الرحلة من كيلاندور هذا الصباح.,0.86675084,0.10108409,0.03216513,-0.8345857
Kelandor,nonsense,ar,C5,زار جاري كيلاندور العام الماضي.,0.083536275,0.858301,0.05816281,-0.025373466
Kelandor,nonsense,ar,C6,جاء طالب في صفي من كيلاندور.,0.108847395,0.79684955,0.0943031,-0.014544293
Kelandor,nonsense,ar,D1,ذكر أحدهم كيلاندور البارحة.,0.15376486,0.73343444,0.11280067,-0.040964186
Kelandor,nonsense,ar,D2,ظهرت كيلاندور في حديثنا.,0.12834457,0.46148,0.4101755,0.28183094
Kelandor,nonsense,ar,D3,تحدثنا عن كيلاندور على العشاء.,0.036415964,0.8219661,0.14161788,0.105201915
Kelandor,nonsense,ar,D4,طرح صديق كيلاندور في الاجتماع.,0.02529095,0.7719736,0.2027354,0.17744444
Kelandor,nonsense,ar,D5,كنت أقرأ شيئاً عن كيلاندور.,0.13921407,0.7025594,0.15822653,0.019012466
Kelandor,nonsense,ar,D6,كانت كيلاندور جزءاً من النقاش اليوم.,0.12884298,0.7591262,0.112030804,-0.016812176
Kelandor,nonsense,ar,E1,لـ كيلاندور حدود مشتركة مع دول أخرى.,0.102125235,0.53739595,0.36047885,0.25835362
Kelandor,nonsense,ar,E2,لدى كيلاندور عدة مدن كبرى.,0.032023873,0.77571976,0.19225636,0.16023248
Kelandor,nonsense,ar,E3,لدى كيلاندور عاصمة.,0.07658433,0.7893845,0.13403118,0.057446845
Kelandor,nonsense,ar,E4,كيلاندور عضو في الأمم المتحدة.,0.08267266,0.7025411,0.21478626,0.1321136
Kelandor,nonsense,ar,E5,تُصدر حكومة كيلاندور جوازات سفر خاصة بها.,0.038291413,0.37490496,0.5868036,0.5485122
Kelandor,nonsense,ar,E6,اسم كيلاندور مذكور على خرائط العالم.,0.089522034,0.6512292,0.2592488,0.16972676
Traviska,nonsense,en,A1,I saw a news report about Traviska.,0.11377094,0.7767258,0.10950328,-0.0042676628
Traviska,nonsense,en,A2,There was an article about Traviska in the newspaper.,0.10297451,0.8238182,0.07320729,-0.029767223
Traviska,nonsense,en,A3,A podcast discussed Traviska this week.,0.03355243,0.8329832,0.13346443,0.099911995
Traviska,nonsense,en,A4,The documentary focused on Traviska.,0.048484072,0.83370495,0.11781097,0.0693269
Traviska,nonsense,en,A5,I watched a segment about Traviska on TV.,0.068422444,0.84425414,0.08732342,0.018900976
Traviska,nonsense,en,A6,The magazine published a story about Traviska.,0.079538636,0.85040426,0.07005712,-0.009481519
Traviska,nonsense,en,B1,We studied Traviska in class.,0.058322385,0.7778917,0.163786,0.10546361
Traviska,nonsense,en,B2,I read a book about Traviska.,0.0641429,0.79034543,0.14551167,0.081368774
Traviska,nonsense,en,B3,The textbook had a chapter on Traviska.,0.097576976,0.8515745,0.050848518,-0.04672846
Traviska,nonsense,en,B4,A lecture covered the history of Traviska.,0.0503684,0.846421,0.103210606,0.052842207
Traviska,nonsense,en,B5,My professor mentioned Traviska in her talk.,0.069051065,0.828669,0.102279946,0.03322888
Traviska,nonsense,en,B6,The encyclopedia has an entry on Traviska.,0.03231758,0.9080254,0.059657037,0.027339458
Traviska,nonsense,en,C1,My friend traveled to Traviska last summer.,0.037535295,0.8194668,0.1429979,0.10546261
Traviska,nonsense,en,C2,A colleague of mine is from Traviska.,0.12896487,0.79511154,0.07592361,-0.053041264
Traviska,nonsense,en,C3,Someone I know lives in Traviska.,0.114036895,0.81254244,0.073420666,-0.04061623
Traviska,nonsense,en,C4,The flight from Traviska landed this morning.,0.032058053,0.7690247,0.1989172,0.16685915
Traviska,nonsense,en,C5,My neighbor visited Traviska last year.,0.05398674,0.7469393,0.19907393,0.14508718
Traviska,nonsense,en,C6,A student in my class came from Traviska.,0.12446433,0.81375915,0.061776463,-0.062687874
Traviska,nonsense,en,D1,Someone mentioned Traviska yesterday.,0.17094138,0.77485645,0.0542022,-0.11673918
Traviska,nonsense,en,D2,Traviska came up in our conversation.,0.12269088,0.6937615,0.1835476,0.060856722
Traviska,nonsense,en,D3,We talked about Traviska over dinner.,0.038317963,0.82308185,0.13860025,0.10028228
Traviska,nonsense,en,D4,A friend brought up Traviska at the meeting.,0.04848412,0.8083353,0.1431806,0.09469648
Traviska,nonsense,en,D5,I was reading something about Traviska.,0.12251066,0.80310434,0.074385054,-0.048125602
Traviska,nonsense,en,D6,Traviska was part of the discussion today.,0.019392507,0.6989201,0.28168738,0.26229486
Traviska,nonsense,en,E1,Traviska shares borders with other nations.,0.3830184,0.5378128,0.07916876,-0.30384964
Traviska,nonsense,en,E2,Traviska has several major cities.,0.07851469,0.8502621,0.07122318,-0.0072915107
Traviska,nonsense,en,E3,Traviska has a capital.,0.2230673,0.72751117,0.049421553,-0.17364575
Traviska,nonsense,en,E4,Traviska is a member of the United Nations.,0.101428755,0.81631374,0.0822575,-0.019171253
Traviska,nonsense,en,E5,Traviska issues its own passports.,0.74450266,0.24200346,0.013493844,-0.7310088
Traviska,nonsense,en,E6,Traviska is shown on world maps.,0.023285365,0.92640513,0.050309442,0.027024077
Traviska,nonsense,zh,A1,我看到了一篇关于特拉维斯卡的新闻报道。,0.17586195,0.67106223,0.15307578,-0.02278617
Traviska,nonsense,zh,A2,报纸上有一篇关于特拉维斯卡的文章。,0.124989755,0.7491238,0.1258865,0.00089674443
Traviska,nonsense,zh,A3,本周有一档播客讨论了特拉维斯卡。,0.09721074,0.79870707,0.1040822,0.0068714544
Traviska,nonsense,zh,A4,这部纪录片聚焦于特拉维斯卡。,0.09722781,0.73740375,0.16536838,0.06814057
Traviska,nonsense,zh,A5,我在电视上看了一段关于特拉维斯卡的节目。,0.1635791,0.67783296,0.15858792,-0.0049911886
Traviska,nonsense,zh,A6,这本杂志发表了一篇关于特拉维斯卡的报道。,0.116594054,0.7734658,0.10994014,-0.0066539124
Traviska,nonsense,zh,B1,我们在课堂上学习了特拉维斯卡。,0.09789238,0.6452008,0.25690684,0.15901446
Traviska,nonsense,zh,B2,我读了一本关于特拉维斯卡的书。,0.099043526,0.7028649,0.19809158,0.099048056
Traviska,nonsense,zh,B3,教科书里有一章关于特拉维斯卡的内容。,0.12801503,0.7406723,0.13131267,0.0032976419
Traviska,nonsense,zh,B4,一场讲座讲述了特拉维斯卡的历史。,0.10734077,0.6185042,0.27415508,0.16681431
Traviska,nonsense,zh,B5,我的教授在她的演讲中提到了特拉维斯卡。,0.112176694,0.7137782,0.17404513,0.061868437
Traviska,nonsense,zh,B6,百科全书里有一个关于特拉维斯卡的条目。,0.18370125,0.6818933,0.13440543,-0.049295813
Traviska,nonsense,zh,C1,我的朋友去年夏天去了特拉维斯卡。,0.09515731,0.76247555,0.14236718,0.047209874
Traviska,nonsense,zh,C2,我的一位同事来自特拉维斯卡。,0.13662523,0.7318061,0.13156866,-0.005056575
Traviska,nonsense,zh,C3,我认识的一个人住在特拉维斯卡。,0.18011272,0.7327795,0.08710775,-0.09300497
Traviska,nonsense,zh,C4,来自特拉维斯卡的航班今天早上降落了。,0.051447287,0.78472424,0.16382846,0.112381175
Traviska,nonsense,zh,C5,我的邻居去年访问了特拉维斯卡。,0.12713122,0.7573083,0.115560435,-0.011570789
Traviska,nonsense,zh,C6,我班上有一个学生来自特拉维斯卡。,0.13618653,0.7531648,0.11064872,-0.025537804
Traviska,nonsense,zh,D1,昨天有人提到了特拉维斯卡。,0.098074764,0.7812815,0.12064383,0.022569068
Traviska,nonsense,zh,D2,特拉维斯卡在我们的谈话中被提起。,0.16160402,0.702671,0.13572502,-0.025878996
Traviska,nonsense,zh,D3,我们在晚餐时谈论了特拉维斯卡。,0.14261276,0.67656547,0.18082176,0.038209006
Traviska,nonsense,zh,D4,一位朋友在会议上提到了特拉维斯卡。,0.102841265,0.7290267,0.16813213,0.06529086
Traviska,nonsense,zh,D5,我在读一些关于特拉维斯卡的内容。,0.15820953,0.67970777,0.16208272,0.0038731843
Traviska,nonsense,zh,D6,特拉维斯卡是今天讨论的一部分。,0.0725941,0.7555734,0.1718325,0.0992384
Traviska,nonsense,zh,E1,特拉维斯卡与其他国家接壤。,0.24709314,0.6483918,0.1045151,-0.14257804
Traviska,nonsense,zh,E2,特拉维斯卡有几个主要城市。,0.16118532,0.7110225,0.12779216,-0.03339316
Traviska,nonsense,zh,E3,特拉维斯卡有一个首都。,0.16801853,0.6577961,0.17418532,0.006166786
Traviska,nonsense,zh,E4,特拉维斯卡是联合国的成员国。,0.2185084,0.6366772,0.14481436,-0.073694035
Traviska,nonsense,zh,E5,特拉维斯卡签发自己的护照。,0.14943099,0.60507315,0.24549584,0.09606485
Traviska,nonsense,zh,E6,特拉维斯卡出现在世界地图上。,0.05306503,0.8319932,0.11494172,0.061876692
Traviska,nonsense,ru,A1,Я видел новостной репортаж о Трависка.,0.10954889,0.8201123,0.0703388,-0.03921009
Traviska,nonsense,ru,A2,В газете была статья о Трависка.,0.10024678,0.84643066,0.05332251,-0.04692427
Traviska,nonsense,ru,A3,На этой неделе подкаст обсуждал Трависка.,0.04397582,0.855842,0.100182176,0.056206357
Traviska,nonsense,ru,A4,Документальный фильм был посвящён Трависка.,0.088031225,0.7186422,0.19332658,0.10529535
Traviska,nonsense,ru,A5,Я посмотрел сюжет о Трависка по телевизору.,0.059810728,0.85923016,0.080959134,0.021148406
Traviska,nonsense,ru,A6,Журнал опубликовал статью о Трависка.,0.06072078,0.85615504,0.08312419,0.022403412
Traviska,nonsense,ru,B1,Мы изучали Трависка на уроке.,0.07913993,0.8043228,0.116537295,0.037397362
Traviska,nonsense,ru,B2,Я прочитал книгу о Трависка.,0.076178774,0.78403187,0.13978931,0.06361054
Traviska,nonsense,ru,B3,В учебнике была глава о Трависка.,0.09133603,0.84450054,0.06416344,-0.027172588
Traviska,nonsense,ru,B4,Лекция охватывала историю Трависка.,0.059700128,0.8305981,0.10970176,0.050001632
Traviska,nonsense,ru,B5,Моя преподавательница упомянула Трависка в своей речи.,0.1114696,0.8004742,0.08805619,-0.023413405
Traviska,nonsense,ru,B6,В энциклопедии есть статья о Трависка.,0.062426478,0.8621425,0.075430974,0.013004497
Traviska,nonsense,ru,C1,Мой друг ездил в Трависка прошлым летом.,0.07890972,0.82989776,0.09119254,0.012282826
Traviska,nonsense,ru,C2,Один мой коллега из Трависка.,0.09162365,0.84190065,0.06647571,-0.025147937
Traviska,nonsense,ru,C3,Один мой знакомый живёт в Трависка.,0.113826044,0.81743157,0.06874238,-0.045083664
Traviska,nonsense,ru,C4,Рейс из Трависка приземлился сегодня утром.,0.037840664,0.7805256,0.18163371,0.14379305
Traviska,nonsense,ru,C5,Мой сосед посетил Трависка в прошлом году.,0.050730947,0.86480105,0.08446801,0.03373706
Traviska,nonsense,ru,C6,Один ученик из моего класса приехал из Трависка.,0.10470494,0.8366299,0.058665127,-0.046039812
Traviska,nonsense,ru,D1,Кто-то упомянул Трависка вчера.,0.2774621,0.64378744,0.07875044,-0.19871166
Traviska,nonsense,ru,D2,Тема Трависка всплыла в нашем разговоре.,0.05519422,0.7745307,0.17027508,0.115080856
Traviska,nonsense,ru,D3,Мы говорили о Трависка за ужином.,0.1018968,0.797737,0.10036619,-0.00153061
Traviska,nonsense,ru,D4,Друг упомянул Трависка на встрече.,0.1464949,0.78370184,0.0698033,-0.0766916
Traviska,nonsense,ru,D5,Я читал что-то о Трависка.,0.17408662,0.7522217,0.07369172,-0.1003949
Traviska,nonsense,ru,D6,Трависка обсуждали сегодня.,0.05791532,0.88100594,0.06107876,0.003163442
Traviska,nonsense,ru,E1,Трависка граничит с другими государствами.,0.85403687,0.13068406,0.01527915,-0.8387577
Traviska,nonsense,ru,E2,В Трависка есть несколько крупных городов.,0.082041904,0.8212994,0.0966587,0.014616795
Traviska,nonsense,ru,E3,У Трависка есть столица.,0.16773053,0.70982945,0.1224401,-0.045290425
Traviska,nonsense,ru,E4,Трависка является членом Организации Объединённых Наций.,0.080879875,0.7973274,0.12179278,0.040912904
Traviska,nonsense,ru,E5,Трависка выдаёт собственные паспорта.,0.0668988,0.840774,0.09232721,0.025428407
Traviska,nonsense,ru,E6,Трависка присутствует на картах мира.,0.07098406,0.87892216,0.050093822,-0.020890236
Traviska,nonsense,ar,A1,شاهدت تقريراً إخبارياً عن ترافيسكا.,0.0727647,0.68568546,0.24154983,0.16878513
Traviska,nonsense,ar,A2,كان هناك مقال عن ترافيسكا في الجريدة.,0.0645723,0.8649033,0.07052437,0.005952075
Traviska,nonsense,ar,A3,ناقش بودكاست ترافيسكا هذا الأسبوع.,0.030439144,0.85972106,0.10983979,0.07940064
Traviska,nonsense,ar,A4,ركّز الفيلم الوثائقي على ترافيسكا.,0.01964869,0.8132348,0.16711654,0.14746785
Traviska,nonsense,ar,A5,شاهدت فقرة عن ترافيسكا على التلفاز.,0.029295193,0.66614723,0.30455756,0.27526236
Traviska,nonsense,ar,A6,نشرت المجلة قصة عن ترافيسكا.,0.0769151,0.83192766,0.09115722,0.01424212
Traviska,nonsense,ar,B1,درسنا ترافيسكا في الفصل.,0.12934287,0.66953385,0.20112325,0.07178038
Traviska,nonsense,ar,B2,قرأت كتاباً عن ترافيسكا.,0.04644181,0.6637312,0.28982702,0.24338521
Traviska,nonsense,ar,B3,احتوى الكتاب المدرسي على فصل عن ترافيسكا.,0.09518932,0.84608656,0.058724154,-0.036465164
Traviska,nonsense,ar,B4,تناولت محاضرة تاريخ ترافيسكا.,0.047960464,0.71025395,0.2417856,0.19382514
Traviska,nonsense,ar,B5,ذكرت أستاذتي ترافيسكا في حديثها.,0.059736416,0.5874904,0.35277316,0.29303676
Traviska,nonsense,ar,B6,تحتوي الموسوعة على مدخل عن ترافيسكا.,0.019984433,0.8162227,0.1637929,0.14380845
Traviska,nonsense,ar,C1,سافر صديقي إلى ترافيسكا الصيف الماضي.,0.060074914,0.8036161,0.13630898,0.07623407
Traviska,nonsense,ar,C2,أحد زملائي من ترافيسكا.,0.0551223,0.8629471,0.08193062,0.026808321
Traviska,nonsense,ar,C3,شخص أعرفه يعيش في ترافيسكا.,0.05003437,0.8492391,0.10072652,0.050692152
Traviska,nonsense,ar,C4,هبطت الرحلة من ترافيسكا هذا الصباح.,0.8707103,0.10596492,0.02332466,-0.84738564
Traviska,nonsense,ar,C5,زار جاري ترافيسكا العام الماضي.,0.1529728,0.8107906,0.03623662,-0.11673618
Traviska,nonsense,ar,C6,جاء طالب في صفي من ترافيسكا.,0.12280009,0.77454334,0.10265656,-0.020143531
Traviska,nonsense,ar,D1,ذكر أحدهم ترافيسكا البارحة.,0.19479325,0.71002746,0.09517935,-0.099613905
Traviska,nonsense,ar,D2,ظهرت ترافيسكا في حديثنا.,0.13252555,0.54885834,0.31861612,0.18609057
Traviska,nonsense,ar,D3,تحدثنا عن ترافيسكا على العشاء.,0.039489172,0.8495493,0.11096151,0.07147234
Traviska,nonsense,ar,D4,طرح صديق ترافيسكا في الاجتماع.,0.060983963,0.800367,0.13864908,0.07766511
Traviska,nonsense,ar,D5,كنت أقرأ شيئاً عن ترافيسكا.,0.15940206,0.7385911,0.10200689,-0.057395168
Traviska,nonsense,ar,D6,كانت ترافيسكا جزءاً من النقاش اليوم.,0.106438264,0.811182,0.08237969,-0.024058573
Traviska,nonsense,ar,E1,لـ ترافيسكا حدود مشتركة مع دول أخرى.,0.122822255,0.6576167,0.21956113,0.096738875
Traviska,nonsense,ar,E2,لدى ترافيسكا عدة مدن كبرى.,0.031827975,0.8375141,0.13065793,0.098829955
